user_id,country,signup_date,subscription_plan,signup_channel,churn_date
18782,Germany,2024-04-08,Premium Student,Influencer Referral,2024-06-20
18783,Brazil,2024-01-13,Free,Organic Search,2024-03-25
18784,Brazil,2024-07-03,Premium Student,Influencer Referral,2025-07-27
18785,UK,2023-11-09,Free,Organic Search,2024-11-17
18786,Italy,2024-03-09,Premium Individual,Influencer Referral,2024-08-04
18787,UK,2023-09-20,Premium Family,App Store,2024-04-15
18788,USA,2023-10-24,Free,Organic Search,2024-01-30
18789,Italy,2023-10-09,Premium Student,Organic Search,2024-08-27
18790,UK,2024-05-23,Free,App Store,2025-06-09
18791,Germany,2023-10-21,Free,Influencer Referral,2024-05-27
18792,UK,2024-04-24,Free,App Store,2025-01-17
18793,USA,2023-12-17,Premium Student,Organic Search,2024-09-20
18794,Italy,2024-03-14,Free,Influencer Referral,2024-10-10
18795,France,2024-07-15,Free,Social Media Ads,2025-01-20
18796,France,2024-07-11,Premium Student,Social Media Ads,2025-05-15
18797,UK,2023-08-05,Premium Student,Social Media Ads,2023-12-29
18798,Germany,2024-06-09,Premium Individual,Influencer Referral,2025-05-25
18799,Germany,2024-08-17,Premium Family,Organic Search,2025-02-12
18800,USA,2024-04-24,Premium Student,Social Media Ads,2025-03-19
18801,Brazil,2023-10-14,Free,App Store,2024-04-30
18802,Brazil,2024-04-22,Free,Social Media Ads,2024-09-30
18803,Brazil,2024-04-11,Free,Social Media Ads,2024-06-23
18804,USA,2024-04-21,Premium Student,Social Media Ads,2024-10-14
18805,USA,2024-01-19,Premium Family,Organic Search,2024-11-02
18806,Germany,2024-02-27,Premium Student,App Store,2024-10-08
18807,Brazil,2024-04-17,Premium Individual,Organic Search,2024-12-28
18808,Brazil,2024-02-02,Free,Organic Search,2024-10-05
18809,Brazil,2024-06-05,Premium Family,App Store,2024-12-18
18810,France,2024-05-10,Free,Social Media Ads,2024-09-28
18811,Germany,2023-11-30,Premium Individual,Social Media Ads,2024-03-04
18812,Germany,2024-04-01,Premium Student,App Store,2024-06-20
18813,UK,2024-05-29,Premium Individual,Social Media Ads,2025-03-25
18814,Brazil,2024-02-12,Premium Student,App Store,2024-08-22
18815,Italy,2024-05-13,Free,Social Media Ads,2024-07-09
18816,Germany,2023-09-20,Free,App Store,2024-08-16
18817,USA,2024-01-02,Premium Family,Organic Search,2024-06-18
18818,France,2024-05-07,Premium Student,Organic Search,2024-09-16
18819,USA,2024-07-24,Premium Student,Social Media Ads,2025-02-13
18820,Italy,2024-04-15,Free,App Store,2024-09-30
18821,UK,2024-04-22,Premium Student,Influencer Referral,2024-10-17
18822,UK,2023-12-15,Premium Student,App Store,2024-04-24
18823,Brazil,2024-05-07,Free,Influencer Referral,2024-06-20
18824,Italy,2023-12-21,Premium Student,Organic Search,2024-09-01
18825,UK,2023-08-21,Premium Individual,Influencer Referral,2024-06-20
18826,Germany,2023-11-07,Free,Organic Search,2024-11-23
18827,France,2024-04-01,Premium Family,Influencer Referral,2024-06-24
18828,Italy,2024-08-19,Premium Student,App Store,2024-11-23
18829,USA,2024-02-15,Premium Individual,Influencer Referral,2024-08-19
18830,France,2024-07-10,Premium Individual,Influencer Referral,2025-05-24
18831,USA,2024-06-07,Premium Individual,App Store,2025-02-25
18832,UK,2024-03-12,Premium Family,App Store,2024-12-12
18833,Brazil,2024-06-17,Free,Organic Search,2025-01-30
18834,USA,2024-01-08,Free,Social Media Ads,2025-02-06
18835,France,2024-01-25,Premium Individual,Influencer Referral,2024-07-18
18836,Italy,2024-05-21,Free,Social Media Ads,2024-07-26
18837,France,2024-04-12,Free,Social Media Ads,2024-11-04
18838,USA,2024-02-28,Premium Family,Organic Search,2025-02-28
18839,Italy,2024-01-21,Premium Individual,Influencer Referral,2024-09-11
18840,UK,2024-08-25,Premium Family,Organic Search,2025-07-19
18841,Italy,2023-08-27,Free,App Store,2024-06-07
18842,UK,2023-08-23,Free,Organic Search,2024-08-22
18843,USA,2024-02-08,Premium Family,Social Media Ads,2024-10-20
18844,Italy,2023-08-14,Free,Organic Search,2024-06-16
18845,Germany,2023-12-15,Free,Organic Search,2024-08-28
18846,Germany,2024-03-15,Free,App Store,2024-07-27
18847,France,2024-01-10,Free,Social Media Ads,2024-02-21
18848,USA,2023-10-21,Premium Individual,Organic Search,2024-04-22
18849,USA,2023-11-22,Premium Student,Social Media Ads,2024-12-04
18850,UK,2024-03-29,Premium Family,Influencer Referral,2024-06-07
18851,Brazil,2024-08-15,Premium Individual,Organic Search,2024-12-12
18852,USA,2024-06-08,Free,Influencer Referral,2024-07-08
18853,USA,2024-03-06,Premium Individual,Influencer Referral,2024-09-07
18854,Brazil,2023-09-25,Free,Influencer Referral,2024-10-09
18855,Italy,2023-11-06,Premium Individual,App Store,2024-05-14
18856,UK,2024-01-24,Premium Individual,Social Media Ads,2024-12-24
18857,USA,2023-11-07,Free,Social Media Ads,2024-07-14
18858,Germany,2024-05-02,Premium Individual,App Store,2024-07-01
18859,France,2023-12-25,Premium Individual,Organic Search,2024-05-13
18860,Brazil,2024-06-29,Free,App Store,2025-01-13
18861,USA,2023-11-16,Free,App Store,2024-04-12
18862,UK,2024-02-15,Premium Individual,Influencer Referral,2024-06-30
18863,Germany,2024-05-12,Free,Organic Search,2025-01-19
18864,Germany,2023-10-22,Premium Individual,Influencer Referral,2024-03-10
18865,UK,2024-05-31,Premium Student,Influencer Referral,2025-05-13
18866,France,2024-03-22,Free,Organic Search,2025-03-18
18867,Brazil,2024-04-16,Free,Influencer Referral,2024-05-24
18868,UK,2024-01-29,Free,Influencer Referral,2025-03-01
18869,France,2024-08-09,Free,Influencer Referral,2025-04-03
18870,UK,2024-06-04,Premium Individual,Influencer Referral,2024-12-07
18871,France,2023-10-16,Free,Organic Search,2024-06-05
18872,Brazil,2024-03-10,Free,Social Media Ads,2025-02-04
18873,USA,2024-07-27,Free,Organic Search,2024-10-11
18874,UK,2023-11-20,Premium Individual,App Store,2024-02-19
18875,France,2024-03-02,Free,Influencer Referral,2024-04-16
18876,France,2024-05-28,Free,Social Media Ads,2025-04-07
18877,UK,2023-11-18,Premium Student,Influencer Referral,2024-10-06
18878,Italy,2024-02-24,Premium Family,Organic Search,2024-04-12
18879,USA,2024-03-09,Premium Student,Social Media Ads,2025-02-07
18880,Italy,2023-10-11,Premium Individual,Social Media Ads,2024-03-15
18881,Brazil,2023-10-11,Premium Individual,Organic Search,2023-11-26
18882,France,2024-03-13,Free,Social Media Ads,2024-11-08
18883,Germany,2023-10-11,Premium Individual,App Store,2024-07-16
18884,Italy,2024-08-14,Free,Organic Search,2024-10-06
18885,USA,2024-02-26,Premium Student,Organic Search,2024-06-28
18886,Germany,2024-05-09,Premium Student,Social Media Ads,2024-07-21
18887,Brazil,2024-01-06,Premium Student,Influencer Referral,2024-05-01
18888,Germany,2023-11-28,Premium Individual,Organic Search,2024-04-24
18889,USA,2024-02-11,Free,App Store,2025-02-13
18890,Italy,2024-05-11,Free,Organic Search,2024-12-02
18891,UK,2024-01-07,Free,Social Media Ads,2024-09-21
18892,USA,2023-11-22,Free,Social Media Ads,2024-03-10
18893,Germany,2023-09-27,Free,Influencer Referral,2024-06-05
18894,UK,2024-03-05,Free,App Store,2024-07-30
18895,Germany,2024-04-28,Free,Influencer Referral,2024-11-06
18896,USA,2024-02-27,Premium Individual,App Store,2024-05-29
18897,USA,2023-11-10,Free,Social Media Ads,2024-08-01
18898,Germany,2023-11-07,Premium Family,Social Media Ads,2024-01-13
18899,Italy,2023-12-29,Premium Individual,Organic Search,2024-06-28
18900,Brazil,2023-12-18,Free,Social Media Ads,2024-06-20
18901,Brazil,2023-10-21,Free,App Store,2024-04-07
18902,Italy,2024-08-11,Premium Family,Influencer Referral,2024-11-30
18903,France,2023-12-10,Free,Social Media Ads,2024-02-22
18904,France,2023-11-09,Premium Student,Influencer Referral,2024-08-06
18905,Italy,2024-03-30,Premium Individual,Influencer Referral,2025-04-09
18906,Italy,2024-06-16,Premium Individual,App Store,2024-10-08
18907,France,2024-02-02,Premium Individual,Social Media Ads,2024-04-13
18908,Brazil,2024-04-23,Premium Student,App Store,2024-08-01
18909,Germany,2023-09-08,Premium Individual,Social Media Ads,2024-01-26
18910,Germany,2024-03-01,Premium Individual,App Store,2024-08-14
18911,UK,2023-08-27,Free,App Store,2024-01-14
18912,France,2023-09-25,Premium Individual,Social Media Ads,2023-12-02
18913,Italy,2024-03-24,Free,Influencer Referral,2025-01-26
18914,Italy,2023-10-21,Premium Student,Influencer Referral,2023-12-05
18915,USA,2023-08-15,Free,App Store,2024-01-10
18916,Italy,2023-10-11,Free,Social Media Ads,2024-08-19
18917,France,2024-06-05,Premium Individual,Social Media Ads,2025-02-13
18918,France,2024-03-22,Free,Social Media Ads,2024-06-23
18919,Italy,2023-12-31,Premium Individual,Social Media Ads,2024-03-13
18920,Brazil,2024-08-24,Free,App Store,2025-05-07
18921,France,2024-01-02,Premium Individual,Social Media Ads,2024-02-04
18922,Germany,2024-07-16,Free,App Store,2024-12-05
18923,Italy,2023-12-16,Premium Family,App Store,2024-11-20
18924,Italy,2023-08-11,Free,Influencer Referral,2024-01-08
18925,France,2023-09-14,Premium Student,Influencer Referral,2024-02-18
18926,Italy,2023-11-18,Free,App Store,2024-02-14
18927,Italy,2023-10-14,Free,App Store,2024-04-27
18928,France,2023-10-02,Free,Influencer Referral,2024-01-25
18929,Germany,2024-01-01,Premium Individual,Social Media Ads,2024-02-08
18930,France,2024-08-25,Free,Influencer Referral,2025-04-23
18931,Germany,2023-10-20,Premium Individual,App Store,2023-11-24
18932,France,2023-11-03,Free,Organic Search,2024-07-07
18933,France,2024-09-02,Premium Individual,Social Media Ads,2024-12-14
18934,Brazil,2023-10-20,Premium Family,Organic Search,2024-03-04
18935,France,2024-06-28,Free,Influencer Referral,2024-08-27
18936,France,2024-04-05,Premium Individual,Social Media Ads,2024-07-21
18937,USA,2024-08-06,Premium Student,Organic Search,2025-01-17
18938,USA,2024-03-10,Premium Individual,Social Media Ads,2024-08-14
18939,Brazil,2024-03-25,Premium Individual,Organic Search,2025-04-22
18940,Italy,2023-10-30,Free,Social Media Ads,2023-12-31
18941,Germany,2024-03-17,Free,Social Media Ads,2024-10-11
18942,Germany,2024-04-25,Free,Social Media Ads,2024-12-06
18943,USA,2024-08-29,Premium Individual,App Store,2025-09-25
18944,Brazil,2023-09-08,Premium Family,Influencer Referral,2024-08-07
18945,Brazil,2023-10-02,Free,App Store,2024-06-15
18946,Brazil,2023-08-08,Free,Social Media Ads,2024-04-27
18947,Brazil,2024-06-12,Free,Social Media Ads,2025-06-10
18948,UK,2023-09-02,Free,Influencer Referral,2023-10-10
18949,France,2024-08-01,Free,Organic Search,2025-06-19
18950,UK,2023-12-24,Premium Student,Organic Search,2024-05-02
18951,France,2023-11-24,Premium Individual,App Store,2024-08-12
18952,Brazil,2024-08-25,Premium Student,App Store,2025-03-17
18953,USA,2024-05-15,Free,Social Media Ads,2024-12-02
18954,Germany,2024-03-06,Premium Individual,Social Media Ads,2025-03-07
18955,Germany,2024-07-21,Free,App Store,2025-07-11
18956,USA,2024-05-28,Free,Social Media Ads,2024-08-29
18957,Italy,2024-04-11,Premium Student,Organic Search,2024-10-04
18958,USA,2023-12-07,Free,Organic Search,2024-02-02
18959,Brazil,2024-08-29,Premium Student,Influencer Referral,2024-12-24
18960,USA,2024-05-14,Premium Individual,Influencer Referral,2024-12-25
18961,Italy,2024-08-13,Premium Individual,Organic Search,2024-12-07
18962,Italy,2024-08-21,Premium Family,App Store,2025-04-14
18963,France,2024-03-07,Premium Individual,Social Media Ads,2024-10-31
18964,Brazil,2023-12-22,Free,Influencer Referral,2025-01-18
18965,Italy,2024-08-13,Premium Student,Social Media Ads,2025-06-16
18966,France,2024-09-03,Premium Individual,Influencer Referral,2025-04-21
18967,Germany,2023-09-18,Premium Student,Influencer Referral,2023-12-07
18968,UK,2024-04-12,Free,App Store,2024-05-18
18969,USA,2024-03-28,Free,Social Media Ads,2025-02-16
18970,UK,2024-05-26,Free,Social Media Ads,2025-02-27
18971,Brazil,2024-08-25,Free,Social Media Ads,2025-08-22
18972,Germany,2023-11-09,Premium Individual,App Store,2024-02-23
18973,Italy,2024-08-25,Premium Individual,Organic Search,2025-04-12
18974,Brazil,2024-04-14,Free,Influencer Referral,2025-03-11
18975,UK,2023-09-03,Premium Student,App Store,2024-02-09
18976,Brazil,2024-02-21,Premium Individual,Influencer Referral,2024-09-01
18977,France,2023-09-23,Premium Student,Social Media Ads,2024-08-06
18978,Italy,2024-08-17,Premium Individual,Influencer Referral,2025-08-01
18979,Brazil,2024-06-01,Free,Influencer Referral,2024-12-26
18980,Brazil,2024-07-27,Premium Student,Social Media Ads,2024-10-29
18981,Germany,2024-03-29,Free,Organic Search,2025-03-14
18982,Italy,2024-01-06,Free,App Store,2024-09-12
18983,USA,2024-01-19,Premium Individual,App Store,2024-07-30
18984,UK,2024-08-13,Premium Individual,App Store,2025-05-29
18985,Germany,2023-09-30,Premium Individual,Social Media Ads,2024-03-16
18986,USA,2024-07-19,Premium Student,Social Media Ads,2024-09-03
18987,Italy,2024-01-16,Free,Organic Search,2024-09-06
18988,UK,2024-03-24,Premium Student,Organic Search,2024-10-15
18989,Germany,2024-04-23,Premium Individual,App Store,2025-05-02
18990,Germany,2023-09-02,Free,Social Media Ads,2024-06-09
18991,Germany,2023-09-29,Free,Influencer Referral,2024-10-03
18992,Brazil,2023-10-04,Free,Social Media Ads,2024-06-20
18993,USA,2024-06-07,Free,Organic Search,2024-12-02
18994,USA,2023-08-31,Premium Individual,Influencer Referral,2023-11-08
18995,Germany,2024-04-01,Premium Individual,Organic Search,2025-03-20
18996,Germany,2023-09-13,Premium Individual,Influencer Referral,2023-10-25
18997,France,2024-06-03,Premium Individual,Social Media Ads,2025-06-23
18998,France,2024-08-25,Free,Influencer Referral,2024-12-13
18999,Italy,2024-01-13,Premium Student,Organic Search,2024-09-21
19000,UK,2023-10-24,Premium Individual,App Store,2024-02-19
19001,Brazil,2024-01-25,Free,Influencer Referral,2024-08-15
19002,UK,2024-05-03,Free,Organic Search,2025-01-09
19003,USA,2024-05-17,Free,Social Media Ads,2025-03-20
19004,Brazil,2024-04-11,Free,Social Media Ads,2024-05-19
19005,UK,2024-03-20,Free,Organic Search,2025-04-09
19006,Italy,2024-04-09,Premium Individual,Influencer Referral,2024-08-17
19007,UK,2023-10-26,Premium Individual,Social Media Ads,2024-08-11
19008,UK,2023-10-22,Free,Influencer Referral,2024-02-15
19009,Brazil,2024-08-07,Free,Organic Search,2025-08-30
19010,Brazil,2024-03-19,Premium Individual,App Store,2025-02-21
19011,Brazil,2024-07-10,Free,Social Media Ads,2024-10-01
19012,Germany,2024-04-07,Premium Student,Social Media Ads,2024-09-15
19013,Italy,2024-01-30,Free,Influencer Referral,2024-08-03
19014,Germany,2024-03-16,Premium Individual,Social Media Ads,2025-01-06
19015,Brazil,2024-05-03,Premium Individual,Organic Search,2025-05-04
19016,France,2023-10-14,Premium Individual,App Store,2024-09-13
19017,USA,2024-02-01,Free,App Store,2024-06-22
19018,Germany,2024-05-16,Premium Individual,Influencer Referral,2025-03-03
19019,Germany,2023-09-04,Free,Social Media Ads,2024-09-01
19020,Brazil,2023-08-30,Premium Individual,Influencer Referral,2023-11-09
19021,Italy,2023-10-04,Free,Organic Search,2024-01-20
19022,Brazil,2024-03-24,Free,App Store,2025-01-21
19023,Germany,2023-11-04,Free,Social Media Ads,2024-04-23
19024,Italy,2024-01-22,Free,Organic Search,2024-12-31
19025,France,2023-09-23,Premium Student,App Store,2024-09-08
19026,USA,2023-11-09,Free,Influencer Referral,2024-04-25
19027,Germany,2023-08-08,Premium Individual,Organic Search,2024-09-09
19028,Germany,2024-06-18,Premium Individual,Organic Search,2025-06-11
19029,UK,2024-02-03,Premium Individual,App Store,2024-06-12
19030,Brazil,2023-10-10,Free,Organic Search,2024-07-21
19031,Germany,2024-02-27,Premium Student,Organic Search,2024-09-05
19032,Germany,2024-08-08,Premium Student,Influencer Referral,2025-05-27
19033,USA,2024-06-25,Premium Individual,Social Media Ads,2025-01-31
19034,France,2024-07-19,Free,Organic Search,2025-03-08
19035,Italy,2024-01-10,Premium Student,App Store,2024-09-07
19036,UK,2023-12-23,Premium Individual,Social Media Ads,2024-06-11
19037,France,2023-12-05,Free,Influencer Referral,2024-07-22
19038,UK,2023-12-01,Premium Family,Influencer Referral,2024-04-27
19039,USA,2024-08-02,Free,Organic Search,2025-07-03
19040,Brazil,2023-09-24,Free,Organic Search,2024-08-14
19041,Germany,2024-07-06,Premium Individual,Social Media Ads,2024-12-02
19042,France,2024-08-01,Free,Social Media Ads,2025-07-07
19043,Brazil,2024-07-03,Free,App Store,2025-02-11
19044,USA,2024-04-08,Free,Social Media Ads,2024-09-07
19045,USA,2024-07-08,Free,Organic Search,2024-12-07
19046,France,2023-08-13,Free,Influencer Referral,2024-05-02
19047,Germany,2024-06-22,Premium Individual,Influencer Referral,2025-05-06
19048,UK,2024-02-21,Free,Social Media Ads,2024-12-14
19049,USA,2024-08-18,Premium Individual,Influencer Referral,2025-05-08
19050,Brazil,2023-09-04,Free,Social Media Ads,2023-12-22
19051,Italy,2024-08-07,Free,Organic Search,2025-01-06
19052,Germany,2024-03-17,Premium Student,App Store,2024-12-05
19053,Brazil,2023-09-11,Premium Family,Social Media Ads,2024-01-11
19054,Brazil,2024-02-20,Free,App Store,2024-07-24
19055,USA,2023-08-15,Premium Individual,Influencer Referral,2024-02-04
19056,UK,2023-09-03,Premium Individual,App Store,2024-01-12
19057,USA,2024-02-29,Premium Individual,Organic Search,2025-01-28
19058,Brazil,2024-06-22,Premium Individual,Organic Search,2024-11-15
19059,Brazil,2023-09-13,Free,App Store,2024-03-04
19060,Germany,2023-11-13,Premium Individual,Organic Search,2024-04-11
19061,UK,2024-01-04,Premium Individual,Influencer Referral,2025-01-27
19062,Italy,2024-03-04,Free,Social Media Ads,2024-10-03
19063,Brazil,2023-08-01,Free,Organic Search,2023-09-10
19064,Brazil,2024-04-12,Premium Individual,Social Media Ads,2024-09-20
19065,Germany,2024-02-16,Free,Social Media Ads,2025-01-01
19066,USA,2024-08-19,Free,App Store,2025-06-11
19067,USA,2023-11-29,Free,Organic Search,2024-03-06
19068,Italy,2024-02-14,Premium Student,Influencer Referral,2025-02-10
19069,USA,2023-09-02,Free,Influencer Referral,2024-03-28
19070,Germany,2024-08-01,Free,Influencer Referral,2025-06-12
19071,Italy,2024-06-29,Free,Organic Search,2024-11-29
19072,USA,2023-12-20,Premium Student,App Store,2024-08-09
19073,Italy,2024-02-01,Premium Family,Social Media Ads,2024-10-29
19074,USA,2024-07-08,Premium Individual,App Store,2025-04-16
19075,Italy,2023-11-27,Premium Student,Social Media Ads,2024-08-30
19076,Italy,2023-11-03,Free,App Store,2024-10-30
19077,USA,2023-11-05,Free,Influencer Referral,2024-09-10
19078,France,2024-05-09,Free,Organic Search,2025-01-13
19079,Germany,2023-10-24,Premium Individual,App Store,2024-03-27
19080,France,2023-09-05,Free,Organic Search,2023-10-24
