stream_id,user_id,track_id,platform_id,listen_date,listen_hour,device_type,connection_type,stream_source,is_skipped,is_liked,listen_duration_sec,royalty_cost,revenue_generated
723741,35991,72,4,2024-10-22,23,Smart Speaker,Offline,Search,False,False,137,0.00151,0.00222
723754,39164,6,3,2024-03-23,19,Desktop,Offline,Algorithmic,True,False,29,0.0,0.00789
723763,11516,32,3,2024-04-04,2,Smart Speaker,Wifi,Algorithmic,False,False,117,0.00443,0.00652
723787,25973,3,2,2024-11-19,15,Tablet,Wifi,Search,False,False,192,0.00141,0.00207
723810,26296,64,3,2024-02-25,16,Smart Speaker,Wifi,Search,False,True,189,0.00144,0.00212
723813,27973,78,3,2024-03-05,0,Tablet,Wifi,Algorithmic,True,False,26,0.0,0.00555
723820,20792,12,1,2024-12-08,3,Desktop,Wifi,Search,False,False,192,0.00115,0.00169
723821,20175,60,3,2024-07-30,11,Smart Speaker,Offline,Editorial,False,False,180,0.0013,0.00191
723830,42893,46,1,2024-06-08,19,Desktop,Wifi,Editorial,False,False,149,0.00118,0.00174
723859,26354,57,3,2024-06-09,20,Mobile iOS,Offline,Algorithmic,False,False,219,0.00286,0.00421
723863,5965,7,1,2024-07-12,23,Mobile iOS,Wifi,Algorithmic,False,False,203,0.00112,0.00164
723875,12964,37,3,2024-08-22,10,Smart Speaker,Cellular,Editorial,False,False,132,0.00279,0.0041
723889,18790,30,1,2024-06-09,11,Desktop,Wifi,Search,True,False,19,0.0,0.0016
723894,35717,49,2,2024-08-01,20,Tablet,Cellular,Algorithmic,True,False,2,0.0,0.00224
723913,20270,1,1,2024-03-25,13,Smart Speaker,Cellular,Search,False,False,190,0.0012,0.00177
723924,42730,5,2,2024-07-18,23,Smart Speaker,Cellular,Algorithmic,False,False,160,0.00365,0.00537
723932,15446,69,3,2024-05-04,5,Mobile iOS,Offline,Algorithmic,False,True,176,0.00415,0.00611
723941,41266,14,4,2024-09-26,10,Desktop,Cellular,Search,False,False,241,0.00095,0.0014
723945,30081,4,3,2024-12-07,1,Tablet,Cellular,Search,True,False,26,0.0,0.00582
723951,8298,64,4,2024-10-26,14,Mobile iOS,Wifi,Algorithmic,True,False,7,0.0,0.00145
723955,34734,95,3,2024-10-08,15,Tablet,Wifi,Algorithmic,False,False,265,0.00485,0.00713
723957,2670,84,3,2024-12-05,7,Mobile iOS,Cellular,Search,False,False,266,0.00133,0.00196
723962,21437,57,3,2024-11-15,22,Mobile Android,Cellular,Editorial,False,False,136,0.00146,0.00214
723967,31972,60,3,2024-07-23,16,Smart Speaker,Wifi,Algorithmic,False,False,135,0.00352,0.00517
723981,22549,80,1,2024-03-27,19,Smart Speaker,Wifi,Algorithmic,False,False,248,0.00432,0.00635
724010,19219,3,2,2024-02-08,23,Mobile iOS,Wifi,Algorithmic,False,False,145,0.00524,0.00771
724015,15628,10,2,2024-06-20,6,Smart Speaker,Wifi,Search,True,False,17,0.0,0.00579
724016,26662,2,2,2024-02-06,12,Desktop,Wifi,Algorithmic,False,True,149,0.00608,0.00894
724035,14222,27,4,2024-10-06,10,Smart Speaker,Wifi,Search,False,False,221,0.00322,0.00474
724038,21666,30,4,2024-04-07,9,Mobile Android,Offline,Search,False,False,209,0.00583,0.00858
724046,16811,79,4,2024-09-09,17,Tablet,Wifi,Algorithmic,True,False,5,0.0,0.00464
724060,27693,18,4,2024-03-08,6,Smart Speaker,Offline,Editorial,False,True,139,0.00529,0.00778
724063,29654,37,4,2024-10-04,17,Mobile Android,Wifi,Search,True,False,29,0.0,0.00613
724068,24198,15,4,2024-08-11,4,Mobile Android,Offline,Search,False,False,133,0.00435,0.00639
724090,8506,36,1,2024-09-02,7,Tablet,Wifi,Search,True,False,8,0.0,0.00144
724105,3821,24,3,2024-04-13,18,Mobile iOS,Wifi,Search,False,True,218,0.00135,0.00198
724111,2827,13,1,2024-07-07,6,Tablet,Wifi,Search,False,False,187,0.00099,0.00145
724115,22466,48,4,2024-07-06,12,Mobile iOS,Wifi,Algorithmic,True,False,10,0.0,0.0088
724125,28473,16,3,2024-09-08,2,Desktop,Wifi,Search,False,True,154,0.00556,0.00818
724134,42844,1,2,2024-11-23,11,Smart Speaker,Wifi,Editorial,False,False,180,0.0043,0.00633
724160,10818,57,4,2024-02-26,19,Desktop,Wifi,Search,False,False,154,0.00405,0.00596
724161,40093,21,2,2024-12-10,9,Smart Speaker,Cellular,Search,False,False,158,0.00133,0.00196
724162,37068,1,4,2024-09-29,19,Desktop,Wifi,Algorithmic,False,True,156,0.00098,0.00144
724169,40479,22,2,2024-02-12,5,Mobile Android,Cellular,Algorithmic,True,False,24,0.0,0.00189
724176,32122,36,2,2024-09-17,2,Smart Speaker,Wifi,Algorithmic,False,False,156,0.00112,0.00164
724181,40093,15,1,2024-06-02,21,Smart Speaker,Cellular,Search,False,False,135,0.00105,0.00154
724205,36805,71,3,2024-06-10,16,Mobile iOS,Wifi,Search,True,False,20,0.0,0.00207
724221,23662,42,4,2024-09-04,22,Tablet,Wifi,Search,False,True,175,0.00131,0.00193
724232,41505,82,2,2024-08-20,8,Mobile Android,Cellular,Search,False,True,210,0.00105,0.00154
724233,32987,5,1,2024-12-29,19,Desktop,Offline,Editorial,False,False,109,0.00143,0.0021
724240,29694,85,3,2024-02-14,19,Smart Speaker,Wifi,Algorithmic,True,False,13,0.0,0.00149
724249,40259,7,1,2024-06-12,13,Desktop,Wifi,Algorithmic,False,False,150,0.00532,0.00783
724255,28599,19,3,2024-05-05,9,Mobile Android,Cellular,Search,False,False,267,0.0043,0.00633
724258,41789,56,2,2024-02-12,18,Mobile iOS,Wifi,Search,False,False,258,0.0052,0.00765
724266,24411,2,1,2024-11-29,9,Mobile iOS,Wifi,Algorithmic,True,False,6,0.0,0.00156
724274,30696,8,1,2024-05-05,0,Mobile Android,Cellular,Algorithmic,False,False,235,0.00479,0.00704
724276,14140,49,3,2024-07-01,1,Mobile iOS,Wifi,Algorithmic,True,False,14,0.0,0.00164
724277,43834,44,3,2024-07-18,12,Desktop,Wifi,Algorithmic,True,False,17,0.0,0.00189
724279,6602,2,3,2024-08-16,14,Tablet,Wifi,Algorithmic,True,False,18,0.0,0.00937
724298,36547,8,1,2024-04-27,18,Mobile Android,Cellular,Editorial,True,False,27,0.0,0.00486
724313,40244,78,3,2024-09-22,2,Smart Speaker,Wifi,Editorial,True,False,18,0.0,0.00405
724316,12545,79,3,2024-08-28,12,Smart Speaker,Wifi,Search,False,False,143,0.0012,0.00176
724319,4696,54,3,2024-07-03,3,Desktop,Cellular,Search,False,True,144,0.00139,0.00204
724326,671,20,3,2024-08-28,8,Desktop,Wifi,Search,False,False,187,0.00132,0.00194
724331,17871,98,2,2024-02-13,21,Tablet,Wifi,Search,False,False,103,0.00457,0.00672
724339,9509,6,2,2024-06-23,23,Tablet,Wifi,Editorial,False,False,211,0.00133,0.00195
724348,15191,3,3,2024-12-14,3,Desktop,Wifi,Algorithmic,False,False,204,0.00115,0.00169
724349,5844,86,4,2024-06-23,16,Tablet,Wifi,Search,False,False,197,0.00618,0.00909
724390,19118,1,3,2024-05-17,13,Mobile iOS,Wifi,Editorial,False,False,152,0.00541,0.00795
724391,4361,38,3,2024-08-30,17,Smart Speaker,Offline,Search,True,False,26,0.0,0.00186
724397,29816,6,4,2024-08-20,6,Mobile Android,Offline,Algorithmic,False,False,286,0.00116,0.00171
724421,30054,36,1,2024-07-22,14,Tablet,Wifi,Search,False,True,113,0.00126,0.00186
724428,38995,1,4,2024-10-17,2,Mobile Android,Wifi,Search,False,False,198,0.00127,0.00187
724450,20559,48,2,2024-10-13,6,Desktop,Wifi,Search,False,False,210,0.00401,0.0059
724473,36539,63,3,2024-10-31,13,Tablet,Wifi,Search,False,True,161,0.00145,0.00213
724475,30382,8,4,2024-08-11,7,Mobile Android,Wifi,Editorial,True,False,23,0.0,0.0042
724476,22578,82,4,2024-09-29,1,Smart Speaker,Cellular,Algorithmic,False,True,167,0.00105,0.00154
724479,23553,38,4,2024-09-17,10,Desktop,Wifi,Algorithmic,True,False,13,0.0,0.00982
724482,34663,9,2,2024-03-16,13,Desktop,Wifi,Search,False,True,164,0.00109,0.00161
724516,4409,6,4,2024-06-10,19,Mobile Android,Wifi,Algorithmic,True,False,9,0.0,0.00609
724518,16753,87,3,2024-03-21,17,Mobile iOS,Wifi,Algorithmic,True,False,8,0.0,0.00554
724523,19894,37,2,2024-07-14,9,Smart Speaker,Wifi,Algorithmic,False,False,143,0.00152,0.00223
724534,28636,80,3,2024-08-14,22,Mobile iOS,Wifi,Search,True,False,18,0.0,0.00166
724541,23381,57,3,2024-11-19,12,Smart Speaker,Wifi,Editorial,True,False,17,0.0,0.00598
724542,33509,36,3,2024-12-19,19,Mobile iOS,Cellular,Algorithmic,False,False,136,0.0048,0.00706
724548,32512,14,4,2024-07-14,0,Smart Speaker,Cellular,Editorial,False,False,257,0.00144,0.00212
724559,32883,8,2,2024-08-05,4,Mobile Android,Wifi,Algorithmic,True,False,15,0.0,0.00217
724569,17172,21,3,2024-06-22,8,Desktop,Wifi,Editorial,False,False,145,0.00129,0.0019
724578,44150,31,2,2024-12-19,15,Mobile iOS,Wifi,Search,False,False,117,0.00092,0.00135
724581,1854,65,4,2024-08-16,0,Desktop,Wifi,Search,False,False,100,0.00126,0.00185
724588,8048,70,3,2024-08-06,4,Smart Speaker,Cellular,Search,False,False,123,0.0015,0.00221
724605,917,23,3,2024-04-11,10,Mobile Android,Wifi,Algorithmic,False,True,187,0.00452,0.00664
724611,2634,78,3,2024-07-31,12,Desktop,Cellular,Search,True,False,13,0.0,0.00189
724612,41874,55,1,2024-08-26,6,Desktop,Wifi,Editorial,False,False,169,0.00103,0.00152
724632,43067,11,3,2024-10-18,21,Desktop,Wifi,Search,False,False,142,0.00103,0.00152
724639,41456,1,2,2024-10-13,0,Mobile iOS,Cellular,Search,True,False,14,0.0,0.00955
724646,33798,58,4,2024-12-07,4,Desktop,Wifi,Search,False,False,133,0.0046,0.00676
724649,39911,20,3,2024-01-18,8,Mobile iOS,Wifi,Search,True,False,2,0.0,0.00869
724684,15120,62,4,2024-12-21,9,Tablet,Wifi,Editorial,False,False,224,0.00133,0.00195
724693,41093,12,4,2024-04-12,2,Mobile Android,Cellular,Search,False,False,133,0.00511,0.00751
724708,44174,54,3,2024-08-08,19,Mobile iOS,Offline,Editorial,False,False,151,0.00543,0.00798
724716,41940,76,3,2024-12-01,15,Tablet,Cellular,Search,True,False,21,0.0,0.00152
724727,37701,61,2,2024-11-04,5,Desktop,Wifi,Search,False,False,184,0.00431,0.00634
724729,19720,2,1,2024-09-17,19,Desktop,Cellular,Algorithmic,False,True,176,0.00669,0.00984
724732,31795,94,4,2024-09-06,17,Mobile iOS,Wifi,Search,False,False,127,0.00459,0.00675
724734,27229,42,1,2024-09-26,4,Tablet,Wifi,Editorial,False,False,221,0.0063,0.00926
724793,35391,7,4,2024-05-05,12,Mobile Android,Wifi,Search,True,False,3,0.0,0.00144
724797,34810,68,2,2024-04-12,21,Mobile iOS,Cellular,Search,False,True,225,0.00465,0.00684
724806,34859,11,2,2024-08-27,19,Desktop,Wifi,Search,False,False,163,0.00508,0.00747
724808,28395,68,3,2024-11-21,22,Desktop,Wifi,Algorithmic,True,False,25,0.0,0.00153
724816,27437,39,1,2024-04-13,18,Smart Speaker,Wifi,Search,False,False,130,0.00443,0.00651
724828,19118,76,2,2024-02-25,16,Mobile iOS,Offline,Algorithmic,True,False,22,0.0,0.00945
724829,10642,33,2,2024-08-10,5,Mobile Android,Wifi,Editorial,False,False,193,0.00131,0.00192
724832,24246,23,3,2024-04-16,13,Tablet,Wifi,Algorithmic,True,False,13,0.0,0.00915
724842,22304,43,4,2024-09-04,19,Mobile iOS,Wifi,Editorial,False,False,195,0.00555,0.00816
724847,36475,98,4,2024-04-28,22,Desktop,Cellular,Algorithmic,True,False,26,0.0,0.00183
724854,29956,75,1,2024-12-03,5,Tablet,Cellular,Algorithmic,False,False,183,0.0012,0.00177
724867,24441,7,1,2024-02-15,11,Mobile Android,Wifi,Search,False,False,157,0.0054,0.00794
724869,34653,17,2,2024-07-07,9,Desktop,Wifi,Algorithmic,True,True,5,0.0,0.00159
724879,38616,23,2,2024-03-04,20,Mobile Android,Wifi,Search,False,False,196,0.00097,0.00143
724882,4367,38,2,2024-03-31,0,Mobile Android,Cellular,Search,False,False,150,0.00479,0.00704
724884,32876,70,2,2024-08-29,22,Smart Speaker,Cellular,Search,False,False,135,0.00116,0.00171
724894,35557,86,2,2024-04-20,21,Tablet,Wifi,Algorithmic,True,False,13,0.0,0.00758
724896,37967,1,3,2024-07-13,16,Mobile Android,Cellular,Algorithmic,True,False,24,0.0,0.00192
724914,17129,5,1,2024-05-25,11,Mobile iOS,Offline,Algorithmic,True,False,15,0.0,0.00185
724923,3910,13,1,2024-10-30,7,Mobile Android,Cellular,Algorithmic,False,False,171,0.00456,0.0067
724932,19056,6,4,2024-10-30,23,Smart Speaker,Wifi,Search,False,False,286,0.00137,0.00202
724941,1821,89,3,2024-06-15,13,Mobile iOS,Offline,Search,False,False,199,0.00133,0.00196
724949,22432,12,2,2024-08-28,3,Tablet,Cellular,Search,True,False,16,0.0,0.00683
724952,4775,19,3,2024-11-12,13,Smart Speaker,Cellular,Editorial,True,False,15,0.0,0.00399
724956,17048,3,4,2024-04-21,3,Mobile iOS,Wifi,Algorithmic,False,True,134,0.00304,0.00447
724963,31439,98,1,2024-07-11,17,Smart Speaker,Wifi,Algorithmic,False,False,123,0.00113,0.00166
724966,2070,3,1,2024-09-18,5,Smart Speaker,Wifi,Algorithmic,True,False,8,0.0,0.00633
724997,44789,57,3,2024-04-20,23,Smart Speaker,Cellular,Search,True,False,9,0.0,0.00521
725007,21799,99,2,2024-11-28,17,Mobile Android,Wifi,Search,False,False,213,0.0015,0.00221
725023,19900,82,1,2024-04-04,18,Smart Speaker,Wifi,Algorithmic,False,False,227,0.00137,0.00202
725031,32897,25,3,2024-03-07,4,Mobile Android,Wifi,Algorithmic,False,False,120,0.00092,0.00136
725039,38696,6,4,2024-06-24,13,Smart Speaker,Offline,Algorithmic,False,True,300,0.00092,0.00136
725052,26722,9,3,2024-12-18,9,Mobile iOS,Wifi,Search,False,True,253,0.00109,0.0016
725053,22927,74,3,2024-04-19,7,Smart Speaker,Wifi,Algorithmic,True,False,8,0.0,0.00938
725066,23175,6,1,2024-11-13,15,Mobile Android,Wifi,Algorithmic,True,False,23,0.0,0.00629
725068,30631,97,1,2024-11-01,12,Mobile Android,Wifi,Algorithmic,False,False,284,0.00667,0.00981
725069,39315,55,1,2024-07-16,1,Mobile iOS,Wifi,Search,False,False,229,0.0027,0.00397
725087,38719,72,2,2024-07-05,9,Mobile Android,Wifi,Algorithmic,True,False,9,0.0,0.0022
725096,8114,42,4,2024-04-26,6,Mobile Android,Cellular,Algorithmic,False,True,233,0.00143,0.00211
725101,44665,56,4,2024-11-20,9,Tablet,Offline,Algorithmic,True,False,26,0.0,0.00166
725115,29653,9,2,2024-11-07,5,Mobile iOS,Wifi,Editorial,False,False,191,0.00131,0.00193
725135,31909,17,1,2024-09-22,6,Mobile Android,Cellular,Search,False,False,205,0.00292,0.00429
725136,33135,12,1,2024-05-11,4,Desktop,Wifi,Search,True,False,15,0.0,0.00503
725137,30676,41,2,2024-09-11,10,Mobile iOS,Cellular,Algorithmic,True,False,17,0.0,0.00952
725149,40287,32,3,2024-07-07,16,Tablet,Cellular,Editorial,False,False,109,0.00356,0.00523
725151,3098,98,4,2024-02-05,15,Mobile iOS,Wifi,Algorithmic,False,False,155,0.00125,0.00184
725171,10223,6,2,2024-08-06,14,Smart Speaker,Cellular,Algorithmic,False,False,220,0.00448,0.00659
725177,7846,82,2,2024-07-21,3,Mobile iOS,Offline,Algorithmic,False,False,155,0.00146,0.00214
725197,20220,49,1,2024-12-28,5,Mobile iOS,Cellular,Search,False,False,191,0.00328,0.00482
725235,22380,4,2,2024-02-24,18,Tablet,Wifi,Algorithmic,True,False,5,0.0,0.00738
725240,8748,89,4,2024-11-08,0,Mobile iOS,Wifi,Algorithmic,False,False,123,0.00413,0.00607
725245,9207,33,3,2024-05-03,23,Mobile iOS,Wifi,Search,False,False,167,0.00136,0.002
725251,20743,14,3,2024-07-08,12,Desktop,Wifi,Algorithmic,False,False,233,0.00505,0.00742
725259,24357,38,4,2024-06-27,23,Mobile iOS,Cellular,Search,False,False,170,0.00099,0.00145
725271,40592,11,4,2024-04-11,6,Smart Speaker,Wifi,Editorial,True,False,24,0.0,0.00141
725293,9546,37,1,2024-01-16,12,Smart Speaker,Wifi,Search,True,False,13,0.0,0.00139
725295,26296,50,3,2024-01-11,16,Desktop,Wifi,Search,True,False,7,0.0,0.00147
725334,28458,50,4,2024-07-15,0,Mobile iOS,Cellular,Search,False,False,154,0.00284,0.00417
725337,10325,3,3,2024-11-06,12,Tablet,Cellular,Search,False,True,125,0.00434,0.00638
725362,21389,4,4,2024-11-12,7,Desktop,Wifi,Editorial,False,False,185,0.00398,0.00586
725366,34081,9,4,2024-04-20,1,Desktop,Wifi,Algorithmic,False,False,258,0.00106,0.00156
725387,3673,39,3,2024-11-12,4,Mobile iOS,Cellular,Search,False,False,136,0.00305,0.00448
725407,19431,3,3,2024-07-20,7,Smart Speaker,Cellular,Algorithmic,False,False,159,0.00309,0.00454
725411,12642,38,1,2024-11-08,11,Mobile Android,Cellular,Algorithmic,False,False,195,0.00107,0.00157
725415,43160,55,3,2024-07-09,23,Smart Speaker,Wifi,Editorial,True,False,21,0.0,0.00174
725423,12506,87,1,2024-12-29,5,Mobile Android,Offline,Editorial,False,False,248,0.00129,0.0019
725432,25802,18,3,2024-02-04,17,Mobile iOS,Cellular,Search,False,False,137,0.00131,0.00192
725445,28794,3,1,2024-07-31,6,Smart Speaker,Wifi,Algorithmic,False,False,172,0.00092,0.00136
725462,10704,19,2,2024-11-08,16,Mobile Android,Wifi,Search,True,False,19,0.0,0.0091
725473,33932,40,3,2024-08-13,18,Tablet,Wifi,Search,False,False,201,0.00148,0.00218
725479,21674,54,3,2024-12-06,9,Tablet,Cellular,Algorithmic,False,False,166,0.00093,0.00137
725487,4508,15,4,2024-07-04,18,Mobile Android,Wifi,Editorial,False,False,114,0.00112,0.00165
725517,34782,70,2,2024-05-09,18,Tablet,Wifi,Algorithmic,False,False,140,0.00136,0.002
725520,29800,3,2,2024-10-28,5,Smart Speaker,Wifi,Algorithmic,False,False,134,0.00363,0.00534
725523,35616,3,3,2024-10-22,14,Tablet,Cellular,Search,False,False,138,0.00447,0.00657
725525,37717,41,1,2024-12-17,21,Mobile Android,Offline,Search,False,False,161,0.00364,0.00536
725554,29224,20,1,2024-04-30,11,Smart Speaker,Offline,Search,True,False,9,0.0,0.00167
725555,18466,98,4,2024-08-18,3,Smart Speaker,Wifi,Search,False,False,153,0.00539,0.00793
725566,7386,5,1,2024-08-05,12,Mobile iOS,Cellular,Search,True,False,4,0.0,0.00823
725582,12561,54,3,2024-04-04,19,Mobile Android,Wifi,Editorial,False,False,126,0.00139,0.00205
725583,24475,29,3,2024-06-27,6,Mobile Android,Wifi,Algorithmic,True,False,13,0.0,0.00207
725597,29504,2,4,2024-05-08,19,Mobile Android,Wifi,Algorithmic,False,True,137,0.00099,0.00146
725619,26560,89,1,2024-08-05,4,Mobile Android,Offline,Search,True,False,19,0.0,0.00206
725622,5698,16,3,2024-08-03,1,Desktop,Wifi,Search,False,False,162,0.00133,0.00195
725625,33932,22,3,2024-08-04,1,Smart Speaker,Cellular,Algorithmic,False,False,188,0.00138,0.00203
725633,2727,7,4,2024-12-09,16,Mobile Android,Cellular,Algorithmic,False,False,241,0.00095,0.0014
725641,44668,7,1,2024-07-16,9,Desktop,Cellular,Algorithmic,False,True,233,0.00275,0.00404
725656,43531,16,3,2024-08-04,11,Mobile Android,Offline,Algorithmic,False,False,131,0.00494,0.00727
725677,4138,48,2,2024-03-02,14,Smart Speaker,Cellular,Editorial,False,False,191,0.00133,0.00195
725680,23027,17,4,2024-05-26,3,Smart Speaker,Cellular,Search,False,False,206,0.00118,0.00173
725683,5369,1,3,2024-05-08,21,Desktop,Cellular,Algorithmic,True,False,4,0.0,0.00899
725695,17313,13,1,2024-06-09,0,Desktop,Wifi,Search,False,True,169,0.00511,0.00752
725728,19219,16,4,2024-01-04,16,Desktop,Wifi,Editorial,False,False,144,0.00541,0.00796
725740,4377,67,3,2024-09-11,22,Smart Speaker,Wifi,Algorithmic,False,False,186,0.00409,0.00601
725745,44002,5,3,2024-08-22,2,Mobile Android,Wifi,Editorial,False,True,139,0.00496,0.0073
725747,43119,73,4,2024-10-05,13,Tablet,Offline,Algorithmic,False,False,211,0.00152,0.00223
725748,40745,72,2,2024-10-04,16,Mobile iOS,Wifi,Search,False,False,147,0.00415,0.00611
725752,13576,98,3,2024-10-29,2,Mobile Android,Cellular,Editorial,False,True,120,0.00319,0.00469
725756,26857,7,2,2024-08-07,7,Mobile iOS,Wifi,Algorithmic,True,False,6,0.0,0.00174
725783,24839,26,3,2024-04-25,5,Smart Speaker,Wifi,Algorithmic,False,False,242,0.00645,0.00949
725787,29816,76,3,2024-10-17,17,Smart Speaker,Wifi,Algorithmic,False,False,214,0.00137,0.00201
725795,26354,78,4,2024-09-05,8,Desktop,Wifi,Search,False,False,113,0.00277,0.00407
725796,30081,93,4,2024-10-30,2,Mobile iOS,Wifi,Editorial,True,False,7,0.0,0.0066
725825,12067,1,2,2024-04-20,2,Mobile Android,Offline,Algorithmic,True,False,2,0.0,0.00969
725846,37529,46,1,2024-08-24,4,Mobile iOS,Offline,Algorithmic,False,False,147,0.00146,0.00215
725865,23120,29,3,2024-10-08,17,Smart Speaker,Cellular,Search,False,False,134,0.00113,0.00166
725868,39903,2,3,2024-06-27,11,Smart Speaker,Offline,Editorial,False,True,183,0.00113,0.00166
725895,3178,2,4,2024-11-21,8,Mobile iOS,Offline,Editorial,True,False,19,0.0,0.00149
725911,21980,55,4,2024-10-19,20,Mobile iOS,Cellular,Search,True,False,8,0.0,0.00167
725918,7598,42,3,2024-09-06,22,Desktop,Wifi,Search,False,True,159,0.0051,0.0075
725953,34287,66,4,2024-05-11,13,Mobile Android,Cellular,Algorithmic,False,False,173,0.00115,0.00169
725962,34224,83,3,2024-06-16,19,Desktop,Cellular,Algorithmic,True,True,13,0.0,0.00733
725997,9021,17,2,2024-12-14,9,Mobile Android,Wifi,Editorial,False,False,227,0.00131,0.00192
726000,158,90,4,2024-08-29,16,Tablet,Wifi,Search,False,False,210,0.00624,0.00918
726002,18729,94,3,2024-12-19,20,Desktop,Offline,Editorial,False,False,153,0.00573,0.00843
726008,2371,10,3,2024-11-25,7,Tablet,Cellular,Algorithmic,True,False,9,0.0,0.0018
726033,33120,56,3,2024-01-13,13,Smart Speaker,Wifi,Search,False,True,271,0.00118,0.00174
726034,43393,82,1,2024-12-07,13,Tablet,Cellular,Editorial,False,False,199,0.00114,0.00167
726035,1281,6,4,2024-06-22,15,Smart Speaker,Cellular,Search,False,False,205,0.0042,0.00618
726043,44845,21,4,2024-05-19,8,Mobile Android,Wifi,Algorithmic,False,False,193,0.00143,0.0021
726053,191,14,1,2024-05-30,10,Desktop,Wifi,Algorithmic,False,False,212,0.0046,0.00677
726056,37260,1,1,2024-08-04,17,Mobile Android,Wifi,Search,False,False,173,0.00407,0.00599
726061,24894,80,2,2024-07-05,8,Mobile Android,Wifi,Search,False,True,264,0.0054,0.00794
726069,1291,35,2,2024-09-23,18,Desktop,Wifi,Algorithmic,False,False,260,0.00099,0.00145
726079,11291,77,3,2024-10-10,19,Mobile iOS,Wifi,Algorithmic,True,False,17,0.0,0.00179
726083,16935,96,2,2024-06-16,9,Mobile iOS,Cellular,Search,False,True,136,0.00093,0.00137
726086,16512,23,3,2024-05-17,3,Mobile iOS,Wifi,Search,True,False,28,0.0,0.007
726093,23295,2,3,2024-06-11,20,Mobile Android,Offline,Search,False,False,142,0.00346,0.00509
726096,40788,47,2,2024-05-06,2,Desktop,Wifi,Algorithmic,False,False,118,0.00135,0.00199
726114,13045,51,2,2024-10-14,8,Desktop,Cellular,Algorithmic,False,False,132,0.00139,0.00204
726141,13485,1,3,2024-11-04,21,Mobile Android,Cellular,Algorithmic,True,False,24,0.0,0.00149
726153,16992,18,4,2024-09-07,0,Tablet,Wifi,Search,False,False,144,0.00099,0.00146
726184,15248,26,2,2024-12-17,12,Mobile Android,Wifi,Algorithmic,True,False,8,0.0,0.00604
